material_id,formula,label,class
mp-1183732,CeTh3,-1,unlabeled
mp-1183739,CdSb3,-1,unlabeled
mp-1183741,CdSn3,-1,unlabeled
mp-1183767,Ce3Pm,-1,unlabeled
mp-1183770,CeP3,-1,unlabeled
mp-1183775,Ce3Hf,-1,unlabeled
mp-1183777,CoSn3,-1,unlabeled
mp-1183827,Ce3Hf,-1,unlabeled
mp-1183858,CeS3,-1,unlabeled
mp-1184006,GaCo3,-1,unlabeled
mp-1184519,In3Cl,-1,unlabeled
mp-1184605,Hg3Cl,-1,unlabeled
mp-1184907,K3Cd,-1,unlabeled
mp-1184962,KCd3,-1,unlabeled
mp-1184995,La3Cd,-1,unlabeled
mp-1185113,La3Cd,-1,unlabeled
mp-1185148,KCl3,-1,unlabeled
mp-1185156,LaCe3,-1,unlabeled
mp-1185604,LaCe3,-1,unlabeled
mp-1185970,Mn3Co,-1,unlabeled
mp-1186024,Na3Cd,-1,unlabeled
mp-1186031,Na3Cd,-1,unlabeled
mp-1186120,NpCo3,-1,unlabeled
mp-1186127,NaCd3,-1,unlabeled
mp-1186263,Nd3Cd,-1,unlabeled
mp-1186265,Nd3Cd,-1,unlabeled
mp-1186296,NdCd3,-1,unlabeled
mp-1186303,NdCd3,-1,unlabeled
mp-1186339,NiCl,-1,unlabeled
mp-1186356,Os3Cl,-1,unlabeled
mp-1186380,Pa3Cd,-1,unlabeled
mp-1186397,PaCd,-1,unlabeled
mp-1186561,PmCd3,-1,unlabeled
mp-1186783,Pt3Cl,-1,unlabeled
mp-1186934,S3Cl,-1,unlabeled
mp-1187010,Sm3Cd,-1,unlabeled
mp-1187405,Th3Cd,-1,unlabeled
mp-1187408,Th3Cl,-1,unlabeled
mp-1187478,TiCd3,-1,unlabeled
mp-1187500,Tl3Cl,-1,unlabeled
mp-1187513,Tl3Cd,-1,unlabeled
mp-1187555,Tl3Cd,-1,unlabeled
mp-1187642,U3Cd,-1,unlabeled
mp-1187653,YbCd3,-1,unlabeled
mp-1187945,Yb3Cd,-1,unlabeled
mp-1187993,Zn3Co,-1,unlabeled
mp-1188030,Zr3Cd,-1,unlabeled
mp-1188032,Zr3Cl,-1,unlabeled
mp-1188034,ZrCo3,-1,unlabeled
mp-1188994,Tb3Co,-1,unlabeled
mp-1190097,Ce2Ir7,-1,unlabeled
mp-1190841,Hf2Co,-1,unlabeled
mp-1194,CdPt,-1,unlabeled
mp-1210,ThCd2,-1,unlabeled
mp-1211,ScCd,-1,unlabeled
mp-1213851,Cd2P,-1,unlabeled
mp-1215431,ZnCo2,-1,unlabeled
mp-1216405,VCo3,-1,unlabeled
mp-1224185,In3Co,-1,unlabeled
mp-1226007,CoIr,-1,unlabeled
mp-1226010,Co4Ge,-1,unlabeled
mp-1226024,Co4Ru,-1,unlabeled
mp-1226027,CoIr,-1,unlabeled
mp-1226422,Co3Rh,-1,unlabeled
mp-1226439,Co2Pd,-1,unlabeled
mp-1226523,CeTh,-1,unlabeled
mp-1226552,CeSm,-1,unlabeled
mp-1226722,CdTe,-1,unlabeled
mp-1226724,CdSb,-1,unlabeled
mp-1226801,Ce2Si3,-1,unlabeled
mp-1226878,Cd3Hg,-1,unlabeled
mp-1238832,ZnCl3,-1,unlabeled
mp-12581,CdTe,-1,unlabeled
mp-12661,Cd3In,-1,unlabeled
mp-1274,CoS,-1,unlabeled
mp-13119,CdO,-1,unlabeled
mp-1513,Co9S8,-1,unlabeled
mp-1518,CeRh3,-1,unlabeled
mp-1585,V3Co,-1,unlabeled
mp-16775,CdCu2,-1,unlabeled
mp-1696,CdPd,-1,unlabeled
mp-170,HoCd,-1,unlabeled
mp-1857,YbCd,-1,unlabeled
mp-20296,In2Co,-1,unlabeled
mp-20559,Ga3Co,-1,unlabeled
mp-2070,CoS2,-1,unlabeled
mp-2085,PrCo2,-1,unlabeled
mp-2098,CeOs2,-1,unlabeled
mp-2109,CePt2,-1,unlabeled
mp-21185,Cd3P2,-1,unlabeled
mp-21188,CeNi,-1,unlabeled
mp-21237,CoGe,-1,unlabeled
mp-21245,CePt,-1,unlabeled
mp-2217,LuCd,-1,unlabeled
mp-22762,CoN3,-1,unlabeled
mp-22850,RuCl3,-1,unlabeled
mp-23275,TiCl3,-1,unlabeled
mp-2349,YCd3,-1,unlabeled
mp-23722,HCl,-1,unlabeled
mp-2379,CoSi2,-1,unlabeled
mp-2388,CdTe,-1,unlabeled
mp-2502,TmCd,-1,unlabeled
mp-2628,DyCo2,-1,unlabeled
mp-27302,TmCl2,-1,unlabeled
mp-27440,ZrCl,-1,unlabeled
mp-28116,TiCl2,-1,unlabeled
mp-2837,PrCo5,-1,unlabeled
mp-2863,CeCd3,-1,unlabeled
mp-29453,SmCl2,-1,unlabeled
mp-30045,CoGe2,-1,unlabeled
mp-30495,SmCd2,-1,unlabeled
mp-30496,SrCd,-1,unlabeled
mp-30498,TbCd3,-1,unlabeled
mp-30500,TiCd,-1,unlabeled
mp-30501,Ti2Cd,-1,unlabeled
mp-30502,TmCd3,-1,unlabeled
mp-30562,Sc2Co,-1,unlabeled
mp-30564,ThCo,-1,unlabeled
mp-30619,Zr3Co,-1,unlabeled
mp-426,CoSe,-1,unlabeled
mp-445,NdCo2,-1,unlabeled
mp-448,CoN,-1,unlabeled
mp-541131,Ce2Sn5,-1,unlabeled
mp-542484,Sr5Cd3,-1,unlabeled
mp-569391,ZrCl3,-1,unlabeled
mp-569957,Cd3N2,-1,unlabeled
mp-570403,TbCd3,-1,unlabeled
mp-570430,TaCo2,-1,unlabeled
mp-571035,OsCl4,-1,unlabeled
mp-571059,YCd3,-1,unlabeled
mp-571365,Co2Sn,-1,unlabeled
mp-574,Ta2Co,-1,unlabeled
mp-582,CeIr2,-1,unlabeled
mp-604908,CoSe,-1,unlabeled
mp-607,CeRu2,-1,unlabeled
mp-628,Zr2Co,-1,unlabeled
mp-632,TmCo2,-1,unlabeled
mp-636095,Zr3Cd2,-1,unlabeled
mp-640118,CeZn3,-1,unlabeled
mp-677,SrCd2,-1,unlabeled
mp-695,TiCo2,-1,unlabeled
mp-722729,Yb6Cl13,-1,unlabeled
mp-7303,ErCd3,-1,unlabeled
mp-7317,Sm5Co2,-1,unlabeled
mp-754720,CoO2,-1,unlabeled
mp-776,LaCd,-1,unlabeled
mp-788,CoTe,-1,unlabeled
mp-8053,YCo,-1,unlabeled
mp-862755,PrCd3,-1,unlabeled
mp-862762,Pr3Co,-1,unlabeled
mp-862845,IrCl2,-1,unlabeled
mp-862899,PmCd3,-1,unlabeled
mp-863657,PmCl2,-1,unlabeled
mp-864616,ICl2,-1,unlabeled
mp-864641,HoCl2,-1,unlabeled
mp-865193,Co3Pt,-1,unlabeled
mp-865366,YbCd3,-1,unlabeled
mp-865373,YCo,-1,unlabeled
mp-865732,LuCd2,-1,unlabeled
mp-865733,CoTc3,-1,unlabeled
mp-865960,CoRe3,-1,unlabeled
mp-865985,CdPd3,-1,unlabeled
mp-866022,CdPt3,-1,unlabeled
mp-867,ErCd,-1,unlabeled
mp-867158,SmCd3,-1,unlabeled
mp-867259,RhCl2,-1,unlabeled
mp-867343,Li3Cd,-1,unlabeled
mp-915,YCd,-1,unlabeled
mp-929,ZrCo2,-1,unlabeled
mp-951,CeRh2,-1,unlabeled
mp-972954,MgCd2,-1,unlabeled
mp-973166,NaCd3,-1,unlabeled
mp-974467,Ru3Cl,-1,unlabeled
mp-975019,Rb3Cd,-1,unlabeled
mp-975028,Rb3Cd,-1,unlabeled
mp-975601,Pr3Cl,-1,unlabeled
mp-977165,Li3Co,-1,unlabeled
mp-978928,SnCl,-1,unlabeled
mp-979269,Tl3Cd,-1,unlabeled
mp-979465,SmCd3,-1,unlabeled
mp-980752,Sm3Co,-1,unlabeled
mp-981200,Zn3Cd,-1,unlabeled
mp-982780,K3Cd,-1,unlabeled
mp-983062,K3Cd,-1,unlabeled
mp-983458,Tl3Cl,-1,unlabeled
mp-9835,CoSb2,-1,unlabeled
mp-983509,Na3Cd,-1,unlabeled
mp-984772,Ce3Zn,-1,unlabeled
mp-985284,Ce3Pa,-1,unlabeled
mp-990084,Na2Cl,-1,unlabeled
mvc-15478,CoN,-1,unlabeled
mvc-6933,CoO2,-1,unlabeled
mp-1006282,Nd7Co3,-1,unlabeled
mp-1006815,CsH3,-1,unlabeled
mp-1007974,CrNi3,-1,unlabeled
mp-1008275,Cr3Ni,-1,unlabeled
mp-1008278,Cr3Ni,-1,unlabeled
mp-1008282,Cr3Fe,-1,unlabeled
mp-1008285,Cr3Fe,-1,unlabeled
mp-1008922,CuN,-1,unlabeled
mp-1008923,CuN,-1,unlabeled
mp-1009079,CrTe,-1,unlabeled
mp-1009641,CoTe2,-1,unlabeled
mp-1009826,TaCo,-1,unlabeled
mp-1014303,Cr3N2,-1,unlabeled
mp-1014345,Cr3N4,-1,unlabeled
mp-1014373,CrN2,-1,unlabeled
mp-1014454,Cr3N2,-1,unlabeled
mp-1014460,Cr3N4,-1,unlabeled
mp-1014509,Cr3N2,-1,unlabeled
mp-1015582,CrN2,-1,unlabeled
mp-1018029,CuPd,-1,unlabeled
mp-1018053,InCu,-1,unlabeled
mp-1018149,ScCu2,-1,unlabeled
mp-1018730,In2Cu,-1,unlabeled
mp-1022728,Cu3O2,-1,unlabeled
mp-1023128,CuS,-1,unlabeled
mp-1023130,Cu4O3,-1,unlabeled
mp-1024991,ErCu2,-1,unlabeled
mp-1025122,LuCu2,-1,unlabeled
mp-1025402,SrCu,-1,unlabeled
mp-1025440,CuGe3,-1,unlabeled
mp-1034,Th2Cu,-1,unlabeled
mp-10598,CuSn,-1,unlabeled
mp-1064000,Cs3Pt,-1,unlabeled
mp-1067210,ZrCu,-1,unlabeled
mp-1068,CuS2,-1,unlabeled
mp-1070544,CrGa4,-1,unlabeled
mp-1071835,DyCu2,-1,unlabeled
mp-1071904,PrCu2,-1,unlabeled
mp-1072518,In2Cu,-1,unlabeled
mp-1077001,GaCu2,-1,unlabeled
mp-1077023,TiCu2,-1,unlabeled
mp-1077154,SmCu2,-1,unlabeled
mp-1077209,TmCu2,-1,unlabeled
mp-1077252,Cr2Ni,-1,unlabeled
mp-1077258,Nb2Cr,-1,unlabeled
mp-1077262,TbCu5,-1,unlabeled
mp-1077372,Zr2Cu,-1,unlabeled
mp-1077708,Cr2Fe,-1,unlabeled
mp-1078576,Cu3N,-1,unlabeled
mp-1079393,Co3Si,-1,unlabeled
mp-1079818,CrTe,-1,unlabeled
mp-1079863,TiCo3,-1,unlabeled
mp-1080022,ZrCu,-1,unlabeled
mp-1080107,UCo,-1,unlabeled
mp-1080203,CuN,-1,unlabeled
mp-1080443,YCu,-1,unlabeled
mp-1080797,CsHg,-1,unlabeled
mp-1095643,NbCr2,-1,unlabeled
mp-1095650,CsNa2,-1,unlabeled
mp-1096882,Cr3N2,-1,unlabeled
mp-1096937,CuI,-1,unlabeled
mp-1096941,CuS,-1,unlabeled
mp-1102370,Ta2Co,-1,unlabeled
mp-1103235,CuTe2,-1,unlabeled
mp-1120722,CuO,-1,unlabeled
mp-11359,Ga2Cu,-1,unlabeled
mp-1139,Co3Mo,-1,unlabeled
mp-1140,NdCu5,-1,unlabeled
mp-1147667,CuI2,-1,unlabeled
mp-1147700,Cu2N,-1,unlabeled
mp-1147768,CuO,-1,unlabeled
mp-1169,ScCu,-1,unlabeled
mp-1181499,CuO2,-1,unlabeled
mp-1181516,CuTe,-1,unlabeled
mp-1181521,CsGe,-1,unlabeled
mp-1183678,CoH3,-1,unlabeled
mp-1183698,Co3Ir,-1,unlabeled
mp-1183703,CrRe3,-1,unlabeled
mp-1183704,CoRh3,-1,unlabeled
mp-1183705,Cr3Pt,-1,unlabeled
mp-1183728,Co2S3,-1,unlabeled
mp-1183749,CrIr3,-1,unlabeled
mp-1183932,CsLa3,-1,unlabeled
mp-1183937,CsHo,-1,unlabeled
mp-1183944,CsNd3,-1,unlabeled
mp-1183945,CsRb3,-1,unlabeled
mp-1183946,CsPr3,-1,unlabeled
mp-1183949,CsLa3,-1,unlabeled
mp-1183956,CsLa,-1,unlabeled
mp-1183958,CsK3,-1,unlabeled
mp-1183961,CsNd,-1,unlabeled
mp-1183964,CsPm,-1,unlabeled
mp-1183969,Cu3Sb,-1,unlabeled
mp-1183970,Cu3W,-1,unlabeled
mp-1183984,Cu3Te,-1,unlabeled
mp-1183994,CsSr3,-1,unlabeled
mp-1183995,GaCu3,-1,unlabeled
mp-1183996,Cu3F,-1,unlabeled
mp-1183999,CsYb3,-1,unlabeled
mp-1184001,GaCu3,-1,unlabeled
mp-1184002,CsSr3,-1,unlabeled
mp-1184012,CsYb3,-1,unlabeled
mp-1184016,CsRb3,-1,unlabeled
mp-1184019,CsYb3,-1,unlabeled
mp-1184021,Cu3Ge,-1,unlabeled
mp-1184027,Cu3Rh,-1,unlabeled
mp-1184028,Cu3Rh,-1,unlabeled
mp-1184035,CsSr3,-1,unlabeled
mp-1184119,CuPd3,-1,unlabeled
mp-1184121,CuRu3,-1,unlabeled
mp-1184128,CuPb3,-1,unlabeled
mp-1184132,CuSn3,-1,unlabeled
mp-1184147,CuGe3,-1,unlabeled
mp-1184173,CuSn3,-1,unlabeled
mp-1184183,CuGe3,-1,unlabeled
mp-1184185,CuPb3,-1,unlabeled
mp-1184480,In3Cu,-1,unlabeled
mp-1184704,HfCu3,-1,unlabeled
mp-1184721,HfCo3,-1,unlabeled
mp-1184858,InCu3,-1,unlabeled
mp-1184878,K3Cu,-1,unlabeled
mp-11852,NdCu2,-1,unlabeled
mp-1185535,Cs2O3,-1,unlabeled
mp-1185541,CsNa3,-1,unlabeled
mp-1185543,CsK3,-1,unlabeled
mp-1185553,Cs3Hg,-1,unlabeled
mp-1185554,CsK3,-1,unlabeled
mp-1185559,CsRb3,-1,unlabeled
mp-1185666,NaCu3,-1,unlabeled
mp-1186036,Na3Cu,-1,unlabeled
mp-1186214,Nb3Cu,-1,unlabeled
mp-1187227,Ta3Cu,-1,unlabeled
mp-1187449,Th3Cr,-1,unlabeled
mp-1187519,Tl3Cu,-1,unlabeled
mp-1187546,Tl3Cu,-1,unlabeled
mp-1187695,V3Cr,-1,unlabeled
mp-1187968,Yb3Cu,-1,unlabeled
mp-1187970,Yb3Cr,-1,unlabeled
mp-1188040,ZrCu3,-1,unlabeled
mp-1189329,Y3Co,-1,unlabeled
mp-1191437,Zr2Co,-1,unlabeled
mp-1206157,Cu7Si2,-1,unlabeled
mp-1206750,CrPt,-1,unlabeled
mp-1206874,CoH,-1,unlabeled
mp-12086,Cu3Pt,-1,unlabeled
mp-1213016,CuI2,-1,unlabeled
mp-1215401,ZnCu2,-1,unlabeled
mp-1215462,ZnCu,-1,unlabeled
mp-1215483,Zn3Cu,-1,unlabeled
mp-1215518,ZnCu3,-1,unlabeled
mp-1215529,ZnCu3,-1,unlabeled
mp-1216394,VCr,-1,unlabeled
mp-1217156,Ti4Cr,-1,unlabeled
mp-1224832,GaCu4,-1,unlabeled
mp-1225307,DyCu5,-1,unlabeled
mp-1225656,CuPd,-1,unlabeled
mp-1225695,CuNi,-1,unlabeled
mp-1225698,Cu3Ni,-1,unlabeled
mp-1225701,CuPd,-1,unlabeled
mp-1225705,CuH,-1,unlabeled
mp-1225717,Cu3N,-1,unlabeled
mp-1225722,Cu5Ge2,-1,unlabeled
mp-1225745,Cu3Ge,-1,unlabeled
mp-1225746,Cu3N,-1,unlabeled
mp-1225758,Cu3N,-1,unlabeled
mp-1225769,Cu5Ge2,-1,unlabeled
mp-1225805,Cu2Se,-1,unlabeled
mp-1225895,CsRb,-1,unlabeled
mp-1225902,CsK,-1,unlabeled
mp-1225995,CoRe,-1,unlabeled
mp-1226058,Co4Ge,-1,unlabeled
mp-1226170,CrRh,-1,unlabeled
mp-1226177,CrRu,-1,unlabeled
mp-1226207,CrPt4,-1,unlabeled
mp-1226211,CrFe,-1,unlabeled
mp-1226223,Cr3Ru,-1,unlabeled
mp-1226229,CrIr,-1,unlabeled
mp-1226232,CrNi,-1,unlabeled
mp-1226294,Cr3Os,-1,unlabeled
mp-1226316,CrIr3,-1,unlabeled
mp-1228983,CsZn8,-1,unlabeled
mp-1231,Cr3Ga,-1,unlabeled
mp-12546,TiCu3,-1,unlabeled
mp-12586,SmCu,-1,unlabeled
mp-13117,CuN,-1,unlabeled
mp-13138,Cu3Sn,-1,unlabeled
mp-13392,NdCu,-1,unlabeled
mp-13480,Cu3N,-1,unlabeled
mp-1377,ThCu2,-1,unlabeled
mp-1425,TiCr2,-1,unlabeled
mp-1589,TiCr2,-1,unlabeled
mp-1607,YbCu5,-1,unlabeled
mp-1609,Cr3Ir,-1,unlabeled
mp-1667,Co2Ge,-1,unlabeled
mp-1731,LaCo5,-1,unlabeled
mp-1837,TbCu,-1,unlabeled
mp-19091,CrO,-1,unlabeled
mp-193,Zr2Cu,-1,unlabeled
mp-1937,YbCu,-1,unlabeled
mp-1944,CoP3,-1,unlabeled
mp-1955,ErCu,-1,unlabeled
mp-1971,HoCu,-1,unlabeled
mp-19724,Cu3Ge,-1,unlabeled
mp-2000,CuSe2,-1,unlabeled
mp-2002,Cu3Sb,-1,unlabeled
mp-20155,CoSn2,-1,unlabeled
mp-20456,Co3Se4,-1,unlabeled
mp-20536,CoSn,-1,unlabeled
mp-20685,Cr3Ge,-1,unlabeled
mp-2078,TiCu,-1,unlabeled
mp-20862,CoSe2,-1,unlabeled
mp-2157,Co3W,-1,unlabeled
mp-22204,Co2P,-1,unlabeled
mp-22236,In3Co,-1,unlabeled
mp-22270,CoP,-1,unlabeled
mp-22297,Cu2Se,-1,unlabeled
mp-22631,Co2N,-1,unlabeled
mp-2280,CuSe2,-1,unlabeled
mp-2385,TaCr2,-1,unlabeled
mp-24287,CrH,-1,unlabeled
mp-2462,PrCu5,-1,unlabeled
mp-24669,CrH,-1,unlabeled
mp-2515,CrPt3,-1,unlabeled
mp-25229,CuO,-1,unlabeled
mp-2643,Ti3Cu4,-1,unlabeled
mp-2644,CoSb,-1,unlabeled
mp-2666,CrSb2,-1,unlabeled
mp-2698,YCu2,-1,unlabeled
mp-2726,SrCu5,-1,unlabeled
mp-2797,YCu5,-1,unlabeled
mp-281,YbCo2,-1,unlabeled
mp-29184,Cr2P,-1,unlabeled
mp-30566,Ti2Co,-1,unlabeled
mp-30568,Zn13Co,-1,unlabeled
mp-30574,CsGa7,-1,unlabeled
mp-30577,CsK2,-1,unlabeled
mp-30579,ErCu5,-1,unlabeled
mp-30581,Hf2Cu,-1,unlabeled
mp-30584,HoCu2,-1,unlabeled
mp-30596,Cu11Sb3,-1,unlabeled
mp-30600,TmCu5,-1,unlabeled
mp-30603,ZrCu5,-1,unlabeled
mp-31217,Cu8O,-1,unlabeled
mp-33218,CuI4,-1,unlabeled
mp-336,SmCo2,-1,unlabeled
mp-488,CuSe,-1,unlabeled
mp-504,CuS,-1,unlabeled
mp-510262,Cs3O,-1,unlabeled
mp-523,CrS,-1,unlabeled
mp-537,ErCo2,-1,unlabeled
mp-548,NbCr2,-1,unlabeled
mp-553942,Cu2S,-1,unlabeled
mp-555599,CuS,-1,unlabeled
mp-558139,CuS,-1,unlabeled
mp-561735,Cs7O,-1,unlabeled
mp-562001,Cs11O3,-1,unlabeled
mp-567538,YbCu2,-1,unlabeled
mp-568998,CuSe,-1,unlabeled
mp-569624,HfCr2,-1,unlabeled
mp-569866,Cs6K7,-1,unlabeled
mp-570963,TaCr2,-1,unlabeled
mp-574379,CsHg2,-1,unlabeled
mp-579718,Th2Cu,-1,unlabeled
mp-580136,LuCu5,-1,unlabeled
mp-580226,CuSe,-1,unlabeled
mp-580287,Zr3Cu,-1,unlabeled
mp-580357,Cu3Pd,-1,unlabeled
mp-580364,HoCu5,-1,unlabeled
mp-581786,Cu3Sn,-1,unlabeled
mp-582635,U6Co,-1,unlabeled
mp-583800,Zr2Cu,-1,unlabeled
mp-623012,CuTe,-1,unlabeled
mp-624307,Cu7Te4,-1,unlabeled
mp-644311,CuPt,-1,unlabeled
mp-670,NbCo2,-1,unlabeled
mp-673655,Cu9Se5,-1,unlabeled
mp-674831,Cu2S,-1,unlabeled
mp-675278,Cu11S16,-1,unlabeled
mp-684525,Cu2Se,-1,unlabeled
mp-684604,CuS2,-1,unlabeled
mp-684605,Cu17Se10,-1,unlabeled
mp-684710,Cu9S5,-1,unlabeled
mp-684732,Co2S3,-1,unlabeled
mp-684898,Cu18S11,-1,unlabeled
mp-685108,Cu9S5,-1,unlabeled
mp-704745,Cu8O,-1,unlabeled
mp-705439,CuO2,-1,unlabeled
mp-712,YCu,-1,unlabeled
mp-7291,CrP2,-1,unlabeled
mp-7302,CrP4,-1,unlabeled
mp-742,Ti2Cu,-1,unlabeled
mp-7540,Cu3P,-1,unlabeled
mp-755,CoSb2,-1,unlabeled
mp-7576,CrSi,-1,unlabeled
mp-7577,CoSi,-1,unlabeled
mp-760381,CuS,-1,unlabeled
mp-7806,Cr3P,-1,unlabeled
mp-784631,CrNi2,-1,unlabeled
mp-819,HfCr2,-1,unlabeled
mp-838,Cu3Sn,-1,unlabeled
mp-849086,CuS2,-1,unlabeled
mp-850099,CuS2,-1,unlabeled
mp-862658,LiCu3,-1,unlabeled
mp-862689,Cs3Rb,-1,unlabeled
mp-863677,PmCu3,-1,unlabeled
mp-865014,Mg2Cu,-1,unlabeled
mp-865176,HfCu3,-1,unlabeled
mp-865565,CsSn3,-1,unlabeled
mp-865798,GaCu3,-1,unlabeled
mp-867317,Cu3Si,-1,unlabeled
mp-8780,Cr2N,-1,unlabeled
mp-8937,CrSi2,-1,unlabeled
mp-903,ZrCr2,-1,unlabeled
mp-943,Co3S4,-1,unlabeled
mp-972042,Zn3Cu,-1,unlabeled
mp-972828,Cu3Si,-1,unlabeled
mp-972916,MgCu,-1,unlabeled
mp-973092,ScCu3,-1,unlabeled
mp-973100,ScCu3,-1,unlabeled
mp-974023,In3Cu,-1,unlabeled
mp-975642,Pr3Cu,-1,unlabeled
mp-976292,NaCu,-1,unlabeled
mp-978279,Mg3Cu,-1,unlabeled
mp-979283,V3Cu,-1,unlabeled
mp-979983,Cs3Yb,-1,unlabeled
mp-980769,SmCu,-1,unlabeled
mp-984518,Ga3Cu,-1,unlabeled
mp-984711,Cr3Cu,-1,unlabeled
mp-984712,Cr3Se,-1,unlabeled
mp-984762,CsY,-1,unlabeled
mp-985707,CoSn3,-1,unlabeled
mp-987,ZnCu,-1,unlabeled
mp-9945,CoTe2,-1,unlabeled
mp-999392,NbCr3,-1,unlabeled
mp-999439,Nb3Cr,-1,unlabeled
mvc-11097,CrO3,-1,unlabeled
mvc-11548,CrO3,-1,unlabeled
mvc-13442,Cu2S,-1,unlabeled
mvc-13461,CrN2,-1,unlabeled
mvc-13555,CrS2,-1,unlabeled
mvc-13841,CuN,-1,unlabeled
mvc-3500,CrO2,-1,unlabeled
mvc-7055,CrS2,-1,unlabeled
mvc-7057,CoS2,-1,unlabeled
mp-1002223,DyP,-1,unlabeled
mp-1002224,ErP,-1,unlabeled
mp-1002229,ErN,-1,unlabeled
mp-1007,DySb,-1,unlabeled
mp-1007855,FeNi3,-1,unlabeled
mp-1007906,ErH,-1,unlabeled
mp-1008924,DySb,-1,unlabeled
mp-1008931,ErSb,-1,unlabeled
mp-1018063,ErH3,-1,unlabeled
mp-1018077,ErGa,-1,unlabeled
mp-1018158,DySb2,-1,unlabeled
mp-1018159,ErSb2,-1,unlabeled
mp-1018675,DyS2,-1,unlabeled
mp-1018679,DyTe2,-1,unlabeled
mp-1018683,DySe2,-1,unlabeled
mp-1018686,ErH2,-1,unlabeled
mp-1018687,ErS2,-1,unlabeled
mp-1018692,ErTe2,-1,unlabeled
mp-1024969,NpF5,-1,unlabeled
mp-1025030,ErPt5,-1,unlabeled
mp-1025096,ErZn2,-1,unlabeled
mp-1025444,ErPt,-1,unlabeled
mp-1058,PdF2,-1,unlabeled
mp-1061855,DyHg2,-1,unlabeled
mp-1062078,ErPd2,-1,unlabeled
mp-1063239,DyPd2,-1,unlabeled
mp-1064456,CuO,-1,unlabeled
mp-1071283,Nb2Fe,-1,unlabeled
mp-1072655,ZrCu2,-1,unlabeled
mp-10761,FeTe,-1,unlabeled
mp-1077241,YCu2,-1,unlabeled
mp-1077267,ErSi2,-1,unlabeled
mp-1078505,DySn3,-1,unlabeled
mp-1078538,FeSe,-1,unlabeled
mp-1078613,DyPt,-1,unlabeled
mp-1078920,LaCu,-1,unlabeled
mp-1078945,FeSe,-1,unlabeled
mp-1078991,ErTe3,-1,unlabeled
mp-1079090,Er3Sn7,-1,unlabeled
mp-1079091,PrCu,-1,unlabeled
mp-1079295,ErSi,-1,unlabeled
mp-1079370,ErH3,-1,unlabeled
mp-1079399,V3Fe,-1,unlabeled
mp-1079474,ErSn3,-1,unlabeled
mp-1079939,FeH4,-1,unlabeled
mp-1080202,FeN2,-1,unlabeled
mp-1080514,SrF3,-1,unlabeled
mp-1086673,DyTe3,-1,unlabeled
mp-1090,FeSe,-1,unlabeled
mp-1095508,Er5S7,-1,unlabeled
mp-1095604,ErTc2,-1,unlabeled
mp-1100763,Pt3F,-1,unlabeled
mp-1102084,DyTc2,-1,unlabeled
mp-1102143,ErRe2,-1,unlabeled
mp-1102210,DyRe2,-1,unlabeled
mp-1102508,DyOs2,-1,unlabeled
mp-1102936,Ta2Fe,-1,unlabeled
mp-1103125,Dy5S7,-1,unlabeled
mp-1103421,Dy2Pt,-1,unlabeled
mp-1103883,ErGa6,-1,unlabeled
mp-1103932,Dy2Te5,-1,unlabeled
mp-1104136,Er3Pt4,-1,unlabeled
mp-1104161,Dy3Zn11,-1,unlabeled
mp-1104399,Dy3Pd4,-1,unlabeled
mp-1104534,DyGa6,-1,unlabeled
mp-1104551,DyZn12,-1,unlabeled
mp-1104664,Dy3Pt4,-1,unlabeled
mp-1104774,Er3Pd4,-1,unlabeled
mp-1105178,Er2Sn5,-1,unlabeled
mp-1105479,Dy3Pt,-1,unlabeled
mp-1105615,Dy3Ir,-1,unlabeled
mp-1105737,Dy5Ge3,-1,unlabeled
mp-1105786,Dy7Rh3,-1,unlabeled
mp-1105841,Dy3Ru,-1,unlabeled
mp-1105965,Er5Tl3,-1,unlabeled
mp-1106153,Er3In5,-1,unlabeled
mp-11363,TbCu5,-1,unlabeled
mp-11368,Er5Ga3,-1,unlabeled
mp-11370,ErIn,-1,unlabeled
mp-11372,ErSn3,-1,unlabeled
mp-11374,DyTl,-1,unlabeled
mp-11437,Er3Rh,-1,unlabeled
mp-1144,ErP,-1,unlabeled
mp-11798,Fe3Pt,-1,unlabeled
mp-1181500,Dy3Ge5,-1,unlabeled
mp-1181553,Dy5Tl3,-1,unlabeled
mp-1182,DySi,-1,unlabeled
mp-1183788,DyHo3,-1,unlabeled
mp-1183793,DyPa3,-1,unlabeled
mp-1183805,Dy3Zr,-1,unlabeled
mp-1183825,Dy3Zr,-1,unlabeled
mp-1183835,DyPa,-1,unlabeled
mp-1183836,DySb3,-1,unlabeled
mp-1183841,DyHo3,-1,unlabeled
mp-1183846,DyLu3,-1,unlabeled
mp-1183851,DyOs3,-1,unlabeled
mp-1184064,Dy3Tm,-1,unlabeled
mp-1184065,Dy3Ho,-1,unlabeled
mp-1184071,DyTa3,-1,unlabeled
mp-1184093,DyTh3,-1,unlabeled
mp-1184098,Dy3V,-1,unlabeled
mp-1184100,Dy3Er,-1,unlabeled
mp-1184123,DyZr,-1,unlabeled
mp-1184141,Dy3Lu,-1,unlabeled
mp-1184143,DyTm3,-1,unlabeled
mp-1184156,Er3In,-1,unlabeled
mp-1184165,Er3Ga,-1,unlabeled
mp-1184177,Er3Sn,-1,unlabeled
mp-1184178,Er3Pb,-1,unlabeled
mp-1184179,Er3P,-1,unlabeled
